,EE Provider ID,EE UID,Client Unique ID,Client ID,Client Age at Entry,Client Age at Exit,Client Gender,Client Primary Race,Client Ethnicity,Client Veteran Status
3769,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1026918,sskf03121978s500s220,453791,40.0,40.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3770,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1026929,rclm12251987r520c455,499579,31.0,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3771,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1027595,imom02151969i500m300,501203,49.0,49.0,Male,Native Hawaiian or Other Pacific Islander (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3773,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1027597,ygum05021954y120g620,267503,64.0,65.0,Male,Black or African American (HUD),Client doesn't know (HUD),No (HUD)
3774,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1027598,kbof04031965k623b650,501202,53.0,53.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3786,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1027798,tkrm06061960t500k624,175579,58.0,58.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3787,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1027816,twlf02071950t450w452,476246,68.0,69.0,Female,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3788,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1027972,rhgf07291968r240h200,501347,50.0,51.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3789,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1027974,sasf08181976s600a200,501345,42.0,42.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3790,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1027975,jeam08091956j500e152,501346,62.0,62.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3792,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1028363,trem09171970t520r300,501460,48.0,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3793,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1029541,lwlm11221948l652w452,19369,70.0,70.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3794,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1029542,dfym05071993d500f430,501642,25.0,25.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3795,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1029680,wfrm05051962w450f630,302587,56.0,56.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3797,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1030260,shlm05011990s260h400,501815,28.0,28.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3798,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1032275,jhrf10231962j520h635,502250,56.0,56.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3800,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1032492,jsof11081992j255s300,433474,26.0,26.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3802,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1032689,lmnm03091968l600m254,289783,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3803,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1032692,ctom04161979c623t520,502390,39.0,39.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3806,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1032701,twlf12141971t500w460,502389,47.0,47.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3807,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1032705,awif04261973a535w300,147955,45.0,45.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3808,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1033214,vgdf10041951v600g300,499959,67.0,67.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3810,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1034287,mhrm02021964m635h616,97855,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3815,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1034878,pcam07281977p456c462,503086,41.0,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3816,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1035102,wbof03111972w530b620,279539,46.0,46.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3818,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1035658,mbam06251980m622b420,133428,38.0,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3819,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1035881,vfsm06121998v236f236,503355,20.0,20.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3820,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1036057,agem12301963a416g650,416074,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3821,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1036060,gbam01161984g626b420,503404,35.0,35.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3822,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1036061,rjnm02171963r263j520,503403,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3825,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1036732,zmnm08211981z650m520,377361,37.0,37.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3827,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1036734,tryf07281995t525r236,503687,23.0,24.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3828,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1037651,eadf06181978e421a536,503686,40.0,40.0,Female,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3829,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1037974,edvm05101952e652d120,503688,66.0,66.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3830,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1037976,ccam11201959c642c615,503401,59.0,59.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3831,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1037978,asim08271997a535s530,504096,21.0,21.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3832,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1037989,kwlm11161984k150w452,172651,34.0,34.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3833,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1037991,mcam11261951m240c636,398673,67.0,67.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3836,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1038285,rdmm10051988r263d560,504198,30.0,30.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3839,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1039487,cbkm06081990c642b260,504524,28.0,28.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3840,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1039488,tclm07281987t530c452,181032,31.0,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3841,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1039489,thrm03061997t620h635,504523,21.0,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3842,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1039490,pglm04071969p362g435,83059,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3843,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1039491,awlm09011997a524w426,504522,21.0,21.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3848,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1040218,ssmm07141986s500s552,494863,32.0,32.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3856,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1041310,dpem10161961d500p620,505061,57.0,57.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3858,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1041313,dmcm01311993d620m245,505060,26.0,26.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3859,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1041315,lwlf05301999l532w420,437096,19.0,19.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3860,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1041804,rnlm09121992r254n450,505236,26.0,26.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3870,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1044190,gglm10211979g600g400,476137,39.0,39.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3871,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1044211,bshf01291961b653s550,469076,58.0,58.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3873,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1045753,mdnm12241952m240d540,506345,66.0,66.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3875,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1045755,whlm09201961w450h400,286184,57.0,57.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3876,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1045756,radm03041988r254a536,506343,31.0,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3877,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1045761,spuf03211954s640p630,506344,65.0,65.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3878,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1045821,prhf03021992p652r550,506360,27.0,27.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3879,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1045833,cnbf03071978c640n162,481146,41.0,41.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3884,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1045854,tawm08011973t652a336,19229,45.0,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3887,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1045857,egrf12241982e620g650,187841,36.0,36.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3894,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1048174,wdvm10151968w450d120,503164,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3895,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1048541,bprm03071963b500p626,177392,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3897,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1050100,msem09231998m425s162,507702,20.0,20.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3899,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1050325,ssom07101969s315s300,474647,49.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3900,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1050327,crmm12251960c623r542,220580,58.0,58.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3901,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1050328,cdvf06181954c640d120,507760,64.0,65.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3902,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1050329,ftof03251974f652t520,172490,45.0,45.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3903,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1050330,lbof12181958l530b655,391309,60.0,60.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3904,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1050333,lltf02081970l240l340,353160,49.0,49.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3906,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1051295,jcom03011970j160c623,93176,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3917,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1053504,jdaf01251998j652d200,508714,21.0,21.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3920,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1053510,swsm03131968s500w240,508715,51.0,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3921,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1053512,jalm10061970j500a450,508716,48.0,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3923,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1053517,rdum09271971r263d242,508717,47.0,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3924,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1053520,dsem10051958d520s130,508718,60.0,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3925,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1053523,wbom04101964w150b650,2465,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3926,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1053526,jdnm09121990j210d550,498153,28.0,28.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3927,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1053529,blcm05261948b400l250,483566,70.0,70.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3929,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1053538,hmim01241995h620m253,508724,24.0,24.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3932,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1053542,strm12211990s300t610,508723,28.0,28.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3935,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1054041,shlm03011969s315h400,508798,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3936,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),1054042,mjnm11041960m240j525,508797,58.0,58.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
